titles01/tt0169547,tt0169547,americanbeauty,american beauty,http://www.imdb.com/title/tt0169547/,8.5,602828.0,7320.0,1999.0,video.movie,91,74,88,2285,2648,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130096601
titles01/tt0172495,tt0172495,gladiator,gladiator,http://www.imdb.com/title/tt0172495/,8.5,661296.0,9300.0,2000.0,video.movie,51,80,197,2447,2277,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187705427
titles01/tt0180093,tt0180093,requiemforadream,requiem for a dream,http://www.imdb.com/title/tt0180093/,8.4,413539.0,6120.0,2000.0,video.movie,27,36,134,918,1842,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3635482
titles01/tt0209144,tt0209144,memento,memento,http://www.imdb.com/title/tt0209144/,8.6,605480.0,6780.0,2000.0,video.movie,47,34,72,1748,1976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25544867
titles01/tt0245712,tt0245712,amoresperros,amores perros,http://www.imdb.com/title/tt0245712/,8.2,130465.0,9240.0,2000.0,video.movie,56,15,24,308,346,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5408467
titles01/tt0246578,tt0246578,donniedarko,donnie darko,http://www.imdb.com/title/tt0246578/,8.1,430315.0,6780.0,2001.0,video.movie,11,12,58,1329,2031,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1478493
titles01/tt0266697,tt0266697,killbillvol,kill bill vol,http://www.imdb.com/title/tt0266697/,8.2,509895.0,6660.0,2003.0,video.movie,16,43,97,3019,2044,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70099045
titles01/tt0266697,tt0266697,killbillvol,kill bill vol,http://www.imdb.com/title/tt0266697/,8.2,509895.0,6660.0,2003.0,video.movie,16,43,97,3019,2044,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66208183
titles01/tt0317248,tt0317248,cityofgod,city of god,http://www.imdb.com/title/tt0317248/,8.7,386540.0,7800.0,2002.0,video.movie,57,26,27,528,681,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7564459
titles01/tt0361748,tt0361748,inglouriousbasterds,inglourious basterds,http://www.imdb.com/title/tt0361748/,8.3,561706.0,9180.0,2009.0,video.movie,76,63,394,7896,1391,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120540719
titles01/tt0364569,tt0364569,oldboy,oldboy,http://www.imdb.com/title/tt0364569/,8.4,245394.0,7200.0,2003.0,video.movie,18,11,19,121,742,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,707481
titles01/tt0372784,tt0372784,batmanbegins,batman begins,http://www.imdb.com/title/tt0372784/,8.3,659591.0,8400.0,2005.0,video.movie,9,44,202,6136,2607,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206852432
titles01/tt0381681,tt0381681,beforesunset,before sunset,http://www.imdb.com/title/tt0381681/,8.1,113580.0,4800.0,2004.0,video.movie,8,12,34,719,467,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5820649
titles01/tt0401792,tt0401792,sincity,sin city,http://www.imdb.com/title/tt0401792/,8.2,491210.0,7440.0,2005.0,video.movie,21,29,212,5239,1677,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74103820
titles01/tt0405159,tt0405159,milliondollarbaby,million dollar baby,http://www.imdb.com/title/tt0405159/,8.1,334315.0,7920.0,2004.0,video.movie,58,34,48,1457,1068,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100492203
titles01/tt0405508,tt0405508,rangdebasanti,rang de basanti,http://www.imdb.com/title/tt0405508/,8.6,36778.0,9420.0,2006.0,video.movie,16,18,3,335,294,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197694
titles01/tt0435761,tt0435761,toystory,toy story,http://www.imdb.com/title/tt0435761/,8.5,356405.0,6180.0,2010.0,video.movie,36,44,97,5842,657,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415004880
